_type	layouts	name
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/cd3f1d12399d5f5e4dfc84410f0216ac/240x180n.jpg","name":"别墅：","layout":"别墅","area":"约153.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d4d272c84800edbcbb9bece4e599b30a/240x180n.jpg","name":"91平米2+1：","layout":"2室2厅1卫","area":"约91.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6dec770892ec0cdd965809055da90796/240x180n.jpg","name":"89平米户型：","layout":"2室2厅1卫","area":"约89.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f9e88815aaded6b5ed2937d41381448f/240x180n.jpg","name":"99平米户型：","layout":"2室2厅1卫","area":"约99.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/46f2fe702e38c77296e0ac3211bd0203/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约110.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/39adf6964a05f27ece156800adeb16a4/240x180n.jpg","name":"C户型：","layout":"3室2厅2卫","area":"约130.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ae89b240e664696bc5b11c8cafdb27e1/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约89.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/fdc85b328829c0900fdca61132d38887/240x180n.jpg","name":"A4户型：","layout":"3室2厅1卫","area":"约89.00平米"}]	香逸湾
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/dfbde065dfe99a8e2c26a15283351f85/240x180n.jpg","name":"288平米户：","layout":"4室2厅3卫","area":"约288.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/378f691d95a09ad490b05647e63cb9f7/240x180n.jpg","name":"一层02室户：","layout":"5室3厅4卫","area":"约530.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/423bde8480ce723141204ad066b9f744/240x180n.jpg","name":"二层01室户：","layout":"5室4厅4卫","area":"约530.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/977316d34030eca0d60181134b88389e/240x180n.jpg","name":"二层02室户：","layout":"5室4厅4卫","area":"约530.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1c11529df7ca19759f013d9c6604980f/240x180n.jpg","name":"二层户型：","layout":"5室4厅4卫","area":"约530.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/a6c99139a5b0b764c217b34a1032f41a/240x180n.jpg","name":"一层01室户：","layout":"5室4厅4卫","area":"约530.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1d14cdc1891a8dc2eeffdae59354d3a7/240x180n.jpg","name":"一层户型：","layout":"5室4厅4卫","area":"约530.00平米"}]	王子晶品
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/aba843d5733ce14ac1e95a365da2d4b1/240x180n.jpg","name":"E：","layout":"4室3厅3卫","area":"约210.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/21f59d3d5a1a2cd9b78d88d1dbe1e9a5/240x180n.jpg","name":"D：","layout":"3室2厅2卫","area":"约140.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d096aa7a61e17720e233a3c5e464dcd6/240x180n.jpg","name":"C：","layout":"4室2厅2卫","area":"约170.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/e6383d051e04223887c20eb9b0953e7c/240x180n.jpg","name":"B：","layout":"5室4厅4卫","area":"约331.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/60d1d860daa20cd2421585832107b35a/240x180n.jpg","name":"A：","layout":"5室3厅4卫","area":"约379.00平米"}]	复地北桥城
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/203755bb1dc009c5ac8db70812007917/240x180n.jpg","name":"三房型：","layout":"3室2厅2卫","area":"约130.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/55774420a2a003d72550a63d16d31fc5/240x180n.jpg","name":"大户型2：","layout":"4室2厅3卫","area":"约221.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/00bda6fa273512b0e0420a7d3b9888c7/240x180n.jpg","name":"大户型：","layout":"6室2厅3卫","area":"约222.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/805278d7dd5fa31d5bc3f92f3c56622e/240x180n.jpg","name":"小户型：","layout":"2室1厅1卫","area":"约70.00平米"}]	日月华城
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/cd5ef037f8c8f779dbddd4325faa52be/240x180n.jpg","name":"C户型：","layout":"3室2厅3卫","area":"约253.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6cb4408a969515dcff2bff237254cda6/240x180n.jpg","name":"B1户型：","layout":"3室2厅3卫","area":"约254.00平米"}]	伦敦广场
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/0b75925b0e759c8fb49a01343cfebd1f/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约165.00平米"}]	金碧汇虹苑
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/b05776a5e0177538d42fc64871cbdd68/240x180n.jpg","name":"G户型：","layout":"5室3厅5卫","area":"约483.75平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d0f4adcae7b5b3818c1756509cce59ac/240x180n.jpg","name":"E1户型：","layout":"别墅","area":"约321.90平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/991e27ce637409743c377e77b6351abf/240x180n.jpg","name":"B户型：","layout":"4室2厅2卫","area":"约217.22平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ac7f814d20d6ba8f5317edf15b366eff/240x180n.jpg","name":"L-2户型：","layout":"2室2厅1卫","area":"约89.21平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ecc6508bab75ae27cca6ea47b2ef0150/240x180n.jpg","name":"L-1户型：","layout":"3室2厅2卫","area":"约148.09平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ae33266abe1f6a479d6cbb5cc7dc066b/240x180n.jpg","name":"C'户型：","layout":"4室2厅2卫","area":"约186.07平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/8753f46d2fd236d6c286c3ab67adcff7/240x180n.jpg","name":"B-1户型：","layout":"4室2厅3卫","area":"约212.65平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/510360d008462794f22899aba53590df/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约152.27平米"}]	仁恒森兰雅苑
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/56e0259d7b569a6e07881d84d10ee60b/240x180n.jpg","name":"D户型：","layout":"3室2厅2卫","area":"约125.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/a7d815f5e60abc080b6a10c757582dff/240x180n.jpg","name":"C户型：","layout":"3室2厅1卫","area":"约110.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/8f4d1edb457cc3d5bd26411a50ffad26/240x180n.jpg","name":"B3户型：","layout":"2室2厅1卫","area":"约89.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ea09a6015b386208e55a0c0d54d659d3/240x180n.jpg","name":"B2户型：","layout":"2室2厅1卫","area":"约84.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9685c1257ea114c0148741f38e4d1b9e/240x180n.jpg","name":"B1户型：","layout":"2室2厅1卫","area":"约84.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/e399feec543b419fd65717f3399e972e/240x180n.jpg","name":"2室2厅1卫：","layout":"2室2厅1卫","area":"约89.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/280c97c4d3a2cc858de2433d9cac9dc5/240x180n.jpg","name":"113平D2户：","layout":"3室2厅1卫","area":"约113.00平米"}]	光明·唐镇壹号
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/767f2a4cbf6bfe0cc178de08b5027c1d/240x180n.jpg","name":"B1’户型：","layout":"3室2厅2卫","area":"约130.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ef9c4be6c0c323b88b2bcf5e6fe39a1f/240x180n.jpg","name":"B2‘户型：","layout":"1室2厅1卫","area":"约78.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/73d10905281d2fd52acdd6ca9c439cf4/240x180n.jpg","name":"D3户型：","layout":"3室2厅2卫","area":"约124.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/613485090a312c9085e29a87b35cb9eb/240x180n.jpg","name":"D2户型：","layout":"1室2厅1卫","area":"约78.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/8d1da9834907e6d3356d532413c780e5/240x180n.jpg","name":"D1户型：","layout":"3室2厅2卫","area":"约127.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/ddda7de58bd90f0ff9eb1f45975f5dc2/240x180n.jpg","name":"A2户型：","layout":"2室2厅1卫","area":"约91.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/874ef85a1c9cb6ba30b54b112998e881/240x180n.jpg","name":"A1户型：","layout":"2室2厅1卫","area":"约114.00平米"}]	嘉宝紫提湾
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/882dbc39ef4e11668c02cfa612045d1d/240x180n.jpg","name":"B：","layout":"别墅","area":"约2050.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6e8c952f26283bdad64aa6df38cade01/240x180n.jpg","name":"A户型：","layout":"别墅","area":"约1350.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/2c5c6849bb0ed8eaa29a5ebb28cea79d/240x180n.jpg","name":"E户型：","layout":"4室8厅7卫","area":"约1300.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6d7df309ef3eaafa09de558c18cd0197/240x180n.jpg","name":"D-3户型：","layout":"9室5厅7卫","area":"约800.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4137d4250e8ec6abd1689d3ab65a6d39/240x180n.jpg","name":"D-2户型：","layout":"8室5厅9卫","area":"约800.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/8525dbfcd441b3e3b71268dbd70250fe/240x180n.jpg","name":"D-1户型：","layout":"8室6厅9卫","area":"约800.00平米"}]	华洲君庭
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/15429448546fdd98d24f7a72d44b5557/240x180n.jpg","name":"C2户型：","layout":"3室2厅2卫","area":"约114.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6732337964006df73c4793fc7ce20533/240x180n.jpg","name":"C1户型：","layout":"3室2厅2卫","area":"约113.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4285d5b5fd258b40b2a5ee4584e6aba6/240x180n.jpg","name":"B2户型：","layout":"3室2厅1卫","area":"约97.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d411dc7180e9de007fcc1d7337d1ee0b/240x180n.jpg","name":"B1户型：","layout":"3室2厅1卫","area":"约88.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c081b50bd24ee98bbc3441b4ad8ee992/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约79.00平米"}]	上实•海上荟
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/a9ee0958f44d7a00774e8fd29fd0d587/240x180n.jpg","name":"H户型：","layout":"3室2厅2卫","area":"约134.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/94665c7d6623d3508621ac29bba96314/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约135.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/de050295b84af38175ae96adb7fd8047/240x180n.jpg","name":"J户型：","layout":"3室2厅2卫","area":"约106.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/8a12a923d01c0aa4595fe71a05ac0551/240x180n.jpg","name":"C户型：","layout":"3室2厅2卫","area":"约140.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6c5e0336d82c327f2b9b7277fc659970/240x180n.jpg","name":"B户型：","layout":"2室2厅2卫","area":"约97.00平米"}]	阳明花园
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/7413d0e1a8b7683e224f87e4ef321544/240x180n.jpg","name":"B2户型：","layout":"5室3厅3卫","area":"约180.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c71cb8cb473ac04b38e58aeb4882dc0c/240x180n.jpg","name":"A户型：","layout":"5室3厅4卫","area":"约181.00平米"}]	东丰林居
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/298d6093ba92f3330833a53b8542fbfa/240x180n.jpg","name":"A户型：","layout":"4室2厅3卫","area":"约346.76平米"}]	东海御庭
anjuke	[]	松江区佘山北54A-05A号地块
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/37a6c6ec8706ce303f0a66085894ef24/240x180n.jpg","name":"112.96户型：","layout":"2室2厅2卫","area":"约112.96平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c13629b21b74c7e02f0f12e390b67e79/240x180n.jpg","name":"139.53户型：","layout":"3室2厅2卫","area":"约139.53平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c5669298859af7942432f59c536b9720/240x180n.jpg","name":"139.31户型：","layout":"3室2厅2卫","area":"约139.31平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/039df2d72192a226470a101f16ccb20b/240x180n.jpg","name":"139.34户型：","layout":"3室2厅2卫","area":"约139.34平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c3a73b0fe95a029ffe16d14c78365043/240x180n.jpg","name":"117.73平米：","layout":"3室2厅1卫","area":"约117.73平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9b9e3f0c94201cbd5bb7290f9f427d63/240x180n.jpg","name":"113.17户型：","layout":"2室2厅2卫","area":"约113.17平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4438a35e42db275acadec53e4973c763/240x180n.jpg","name":"117.48户型：","layout":"2室2厅2卫","area":"约117.48平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/8d2619d7d0b9fa57c1bae450ba309eb6/240x180n.jpg","name":"113.85户型：","layout":"2室2厅2卫","area":"约113.85平米"}]	东源名都
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/88a3717b8669712ab0a06811f4970503/240x180n.jpg","name":"D2-1户型：","layout":"3室2厅1卫","area":"约89.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/fc1fd80593e411485c039c90a2561546/240x180n.jpg","name":"D2-2户型：","layout":"1室2厅1卫","area":"约68.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/ba7245f938bd4ce0eaf836327d6d9b20/240x180n.jpg","name":"D1-1户型：","layout":"2室2厅1卫","area":"约87.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/dc22383e259f2d5ea8e65e77713e18fa/240x180n.jpg","name":"C户型：","layout":"2室2厅1卫","area":"约85.57平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/b363465ff0efc629ab9ea25669d6972d/240x180n.jpg","name":"C1户型：","layout":"2室2厅1卫","area":"约89.21平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/82a8ef4909cc2937790e3e36cd9507e2/240x180n.jpg","name":"G1户型：","layout":"3室2厅2卫","area":"约148.16平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4d277e0c1e85253fff6e875e5b96c850/240x180n.jpg","name":"别墅D：","layout":"3室4厅3卫","area":"约329.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/24191daf4baf282df72f30efd6c93162/240x180n.jpg","name":"别墅C：","layout":"4室4厅4卫","area":"约332.00平米"}]	富力桃园
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/92dc0b2084b2bf08d8ea1aea5e6ea3b0/240x180n.jpg","name":"E1户型：","layout":"2室2厅1卫","area":"约93.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d7ade17ddeb9ce8b3323b86562987411/240x180n.jpg","name":"C1户型：","layout":"2室2厅2卫","area":"约103.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/19d2f9dca19788a8aee7d22a878809c1/240x180n.jpg","name":"B1户型：","layout":"3室2厅2卫","area":"约133.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/ca900fe7d213fccd2f6aaf900a2d17a4/240x180n.jpg","name":"A1户型：","layout":"3室2厅1卫","area":"约107.00平米"}]	水韵悦城
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/a2f07d14525c34a78464c2292fc25d2f/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约200.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c3adc889ca3c4d64917e00de71e6f2e8/240x180n.jpg","name":"D-2户型：","layout":"4室2厅4卫","area":"约200.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/76a95c14529ef141611d57a4466688e6/240x180n.jpg","name":"D-1户型：","layout":"4室2厅4卫","area":"约200.00平米"}]	颐亭花园
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/58f3f80670e18e13f1015039316929fa/240x180n.jpg","name":"A户型：","layout":"商住","area":"约58.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/3c80dcb4f90ee53b4f999c2e1a4fbdca/240x180n.jpg","name":"C户型：","layout":"商住","area":"约54.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c1e4d7b7ee8e1253bc40781be6d0d2d2/240x180n.jpg","name":"B户型：","layout":"商住","area":"约54.00平米"}]	方舟时代广场
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/8208d7faf4ac0ac0ef208d4a1b3de6dd/240x180n.jpg","name":"跃层4房户：","layout":"4室2厅3卫","area":"约162.69平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/662c19beb9eee8cb28f0a1bfc88d27b9/240x180n.jpg","name":"C2户型：","layout":"3室2厅2卫","area":"约130.00平米"}]	枫桥紫郡
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/41a55dbd1a5d49fbbae39943400070ef/240x180n.jpg","name":"1室：","layout":"1室2厅1卫","area":"约73.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/24cbdcb56d52bb675768fce43805d223/240x180n.jpg","name":"两室：","layout":"2室2厅1卫","area":"约90.00平米"}]	嘉诚国际花园
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/2246afe5237563d4b8aecd6fe2de0a3c/240x180n.jpg","name":"A户型：","layout":"别墅","area":"约262.00平米"}]	南瑞别墅
anjuke	[]	御上海
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/91a4c140d89252229a65303d39e917c9/240x180n.jpg","name":"B-4户型：","layout":"3室2厅1卫","area":"约109.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/7a50ae63d889fc81f1acebc9753f0ccb/240x180n.jpg","name":"B-3户型：","layout":"2室2厅1卫","area":"约85.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/46b49704426c8ae87ba715eee3f0e530/240x180n.jpg","name":"B-2户型：","layout":"2室2厅1卫","area":"约84.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1a361ba9a7324d719d1b4a6fbd9f0e3b/240x180n.jpg","name":"B-1户型：","layout":"3室2厅1卫","area":"约115.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/60e677b3482ceef0b474cdfdb9081f24/240x180n.jpg","name":"E2户型：","layout":"3室2厅1卫","area":"约108.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/091cb5d8ee3e8a381e4e2755880ad5d7/240x180n.jpg","name":"E1户型：","layout":"3室2厅1卫","area":"约120.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/047b232c22294814ef1e5f1263e66736/240x180n.jpg","name":"D1户型：","layout":"3室2厅1卫","area":"约135.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f983188d5bfe346fef7ecfa7cce36a02/240x180n.jpg","name":"A2户型：","layout":"2室2厅1卫","area":"约88.00平米"}]	远洋香奈
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/b44f52d53a85162037f6224fd4dec049/240x180n.jpg","name":"176.56平户：","layout":"商住","area":"约176.56平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f07ab525046fd4fa6ceb4d7e04e3983d/240x180n.jpg","name":"178.44平：","layout":"商住","area":"约178.44平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/73f05e93e7ef9ee8aa02ae8f7e766020/240x180n.jpg","name":"177.53平：","layout":"商住","area":"约177.53平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/e5a526935eeb9b64a57d640ebd88cfea/240x180n.jpg","name":"A户型：","layout":"4室2厅5卫","area":"约189.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/a02826989d91023b8830a753ca050a8c/240x180n.jpg","name":"01室：","layout":"3室2厅2卫","area":"约112.00平米"}]	湖畔天下
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/7894a4fb8b2f996d8a8b8ee511e69cd0/240x180n.jpg","name":"高层C2户型：","layout":"2室2厅1卫","area":"约81.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c4498553225fd8d3d1f57b6b97ae2560/240x180n.jpg","name":"洋房A1户型：","layout":"4室2厅2卫","area":"约144.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/29dcff247777201c4cf0140b85cc1209/240x180n.jpg","name":"高层C1户型：","layout":"2室2厅1卫","area":"约83.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/13f475a945a001307b828ba304816b97/240x180n.jpg","name":"高层B户型：","layout":"3室2厅1卫","area":"约89.00平米"}]	松江金地艺境
